"","industry","year","average_migration_rate","industry_section_index"
"7963","16",2018,51.916,"M"
"7964","16",2018,51.916,"M"
"7965","16",2018,51.916,"M"
"7966","16",2019,48.11,"M"
"7967","16",2019,48.11,"M"
"7968","16",2019,48.11,"M"
"7969","16",2019,48.11,"M"
"7970","16",2019,48.11,"M"
"7971","17",2015,89.3125581395349,"Q"
"7972","17",2015,89.3125581395349,"Q"
"7973","17",2015,89.3125581395349,"Q"
"7974","17",2015,89.3125581395349,"Q"
"7975","17",2015,89.3125581395349,"Q"
"7976","17",2015,89.3125581395349,"Q"
"7977","17",2015,89.3125581395349,"Q"
"7978","17",2015,89.3125581395349,"Q"
"7979","17",2015,89.3125581395349,"Q"
"7980","17",2015,89.3125581395349,"Q"
"7981","17",2015,89.3125581395349,"Q"
"7982","17",2015,89.3125581395349,"Q"
"7983","17",2015,89.3125581395349,"Q"
"7984","17",2015,89.3125581395349,"Q"
"7985","17",2015,89.3125581395349,"Q"
"7986","17",2015,89.3125581395349,"Q"
"7987","17",2015,89.3125581395349,"Q"
"7988","17",2015,89.3125581395349,"Q"
"7989","17",2015,89.3125581395349,"Q"
"7990","17",2015,89.3125581395349,"Q"
"7991","17",2015,89.3125581395349,"Q"
"7992","17",2015,89.3125581395349,"Q"
"7993","17",2015,89.3125581395349,"Q"
"7994","17",2015,89.3125581395349,"Q"
"7995","17",2015,89.3125581395349,"Q"
"7996","17",2015,89.3125581395349,"Q"
"7997","17",2015,89.3125581395349,"Q"
"7998","17",2015,89.3125581395349,"Q"
"7999","17",2015,89.3125581395349,"Q"
"8000","17",2015,89.3125581395349,"Q"
"8001","17",2015,89.3125581395349,"Q"
"8002","17",2015,89.3125581395349,"Q"
"8003","17",2015,89.3125581395349,"Q"
"8004","17",2015,89.3125581395349,"Q"
"8005","17",2015,89.3125581395349,"Q"
"8006","17",2015,89.3125581395349,"Q"
"8007","17",2015,89.3125581395349,"Q"
"8008","17",2015,89.3125581395349,"Q"
"8009","17",2015,89.3125581395349,"Q"
"8010","17",2015,89.3125581395349,"Q"
"8011","17",2015,89.3125581395349,"Q"
"8012","17",2015,89.3125581395349,"Q"
"8013","17",2015,89.3125581395349,"Q"
"8014","17",2016,90.9044186046512,"Q"
"8015","17",2016,90.9044186046512,"Q"
"8016","17",2016,90.9044186046512,"Q"
"8017","17",2016,90.9044186046512,"Q"
"8018","17",2016,90.9044186046512,"Q"
"8019","17",2016,90.9044186046512,"Q"
"8020","17",2016,90.9044186046512,"Q"
"8021","17",2016,90.9044186046512,"Q"
"8022","17",2016,90.9044186046512,"Q"
"8023","17",2016,90.9044186046512,"Q"
"8024","17",2016,90.9044186046512,"Q"
"8025","17",2016,90.9044186046512,"Q"
"8026","17",2016,90.9044186046512,"Q"
"8027","17",2016,90.9044186046512,"Q"
"8028","17",2016,90.9044186046512,"Q"
"8029","17",2016,90.9044186046512,"Q"
"8030","17",2016,90.9044186046512,"Q"
"8031","17",2016,90.9044186046512,"Q"
"8032","17",2016,90.9044186046512,"Q"
"8033","17",2016,90.9044186046512,"Q"
"8034","17",2016,90.9044186046512,"Q"
"8035","17",2016,90.9044186046512,"Q"
"8036","17",2016,90.9044186046512,"Q"
"8037","17",2016,90.9044186046512,"Q"
"8038","17",2016,90.9044186046512,"Q"
"8039","17",2016,90.9044186046512,"Q"
"8040","17",2016,90.9044186046512,"Q"
"8041","17",2016,90.9044186046512,"Q"
"8042","17",2016,90.9044186046512,"Q"
"8043","17",2016,90.9044186046512,"Q"
"8044","17",2016,90.9044186046512,"Q"
"8045","17",2016,90.9044186046512,"Q"
"8046","17",2016,90.9044186046512,"Q"
"8047","17",2016,90.9044186046512,"Q"
"8048","17",2016,90.9044186046512,"Q"
"8049","17",2016,90.9044186046512,"Q"
"8050","17",2016,90.9044186046512,"Q"
"8051","17",2016,90.9044186046512,"Q"
"8052","17",2016,90.9044186046512,"Q"
"8053","17",2016,90.9044186046512,"Q"
"8054","17",2016,90.9044186046512,"Q"
"8055","17",2016,90.9044186046512,"Q"
"8056","17",2016,90.9044186046512,"Q"
"8057","17",2017,68.3893023255814,"Q"
"8058","17",2017,68.3893023255814,"Q"
"8059","17",2017,68.3893023255814,"Q"
"8060","17",2017,68.3893023255814,"Q"
"8061","17",2017,68.3893023255814,"Q"
"8062","17",2017,68.3893023255814,"Q"
"8063","17",2017,68.3893023255814,"Q"
"8064","17",2017,68.3893023255814,"Q"
"8065","17",2017,68.3893023255814,"Q"
"8066","17",2017,68.3893023255814,"Q"
"8067","17",2017,68.3893023255814,"Q"
"8068","17",2017,68.3893023255814,"Q"
"8069","17",2017,68.3893023255814,"Q"
"8070","17",2017,68.3893023255814,"Q"
"8071","17",2017,68.3893023255814,"Q"
"8072","17",2017,68.3893023255814,"Q"
"8073","17",2017,68.3893023255814,"Q"
"8074","17",2017,68.3893023255814,"Q"
"8075","17",2017,68.3893023255814,"Q"
"8076","17",2017,68.3893023255814,"Q"
"8077","17",2017,68.3893023255814,"Q"
"8078","17",2017,68.3893023255814,"Q"
"8079","17",2017,68.3893023255814,"Q"
"8080","17",2017,68.3893023255814,"Q"
"8081","17",2017,68.3893023255814,"Q"
"8082","17",2017,68.3893023255814,"Q"
"8083","17",2017,68.3893023255814,"Q"
"8084","17",2017,68.3893023255814,"Q"
"8085","17",2017,68.3893023255814,"Q"
"8086","17",2017,68.3893023255814,"Q"
"8087","17",2017,68.3893023255814,"Q"
"8088","17",2017,68.3893023255814,"Q"
"8089","17",2017,68.3893023255814,"Q"
"8090","17",2017,68.3893023255814,"Q"
"8091","17",2017,68.3893023255814,"Q"
"8092","17",2017,68.3893023255814,"Q"
"8093","17",2017,68.3893023255814,"Q"
"8094","17",2017,68.3893023255814,"Q"
"8095","17",2017,68.3893023255814,"Q"
"8096","17",2017,68.3893023255814,"Q"
"8097","17",2017,68.3893023255814,"Q"
"8098","17",2017,68.3893023255814,"Q"
"8099","17",2017,68.3893023255814,"Q"
"8100","17",2018,55.376976744186,"Q"
"8101","17",2018,55.376976744186,"Q"
"8102","17",2018,55.376976744186,"Q"
"8103","17",2018,55.376976744186,"Q"
"8104","17",2018,55.376976744186,"Q"
"8105","17",2018,55.376976744186,"Q"
"8106","17",2018,55.376976744186,"Q"
"8107","17",2018,55.376976744186,"Q"
"8108","17",2018,55.376976744186,"Q"
"8109","17",2018,55.376976744186,"Q"
"8110","17",2018,55.376976744186,"Q"
"8111","17",2018,55.376976744186,"Q"
"8112","17",2018,55.376976744186,"Q"
"8113","17",2018,55.376976744186,"Q"
"8114","17",2018,55.376976744186,"Q"
"8115","17",2018,55.376976744186,"Q"
"8116","17",2018,55.376976744186,"Q"
"8117","17",2018,55.376976744186,"Q"
"8118","17",2018,55.376976744186,"Q"
"8119","17",2018,55.376976744186,"Q"
"8120","17",2018,55.376976744186,"Q"
"8121","17",2018,55.376976744186,"Q"
"8122","17",2018,55.376976744186,"Q"
"8123","17",2018,55.376976744186,"Q"
"8124","17",2018,55.376976744186,"Q"
"8125","17",2018,55.376976744186,"Q"
"8126","17",2018,55.376976744186,"Q"
"8127","17",2018,55.376976744186,"Q"
"8128","17",2018,55.376976744186,"Q"
"8129","17",2018,55.376976744186,"Q"
"8130","17",2018,55.376976744186,"Q"
"8131","17",2018,55.376976744186,"Q"
"8132","17",2018,55.376976744186,"Q"
"8133","17",2018,55.376976744186,"Q"
"8134","17",2018,55.376976744186,"Q"
"8135","17",2018,55.376976744186,"Q"
"8136","17",2018,55.376976744186,"Q"
"8137","17",2018,55.376976744186,"Q"
"8138","17",2018,55.376976744186,"Q"
"8139","17",2018,55.376976744186,"Q"
"8140","17",2018,55.376976744186,"Q"
"8141","17",2018,55.376976744186,"Q"
"8142","17",2018,55.376976744186,"Q"
"8143","17",2019,11.4006976744186,"Q"
"8144","17",2019,11.4006976744186,"Q"
"8145","17",2019,11.4006976744186,"Q"
"8146","17",2019,11.4006976744186,"Q"
"8147","17",2019,11.4006976744186,"Q"
"8148","17",2019,11.4006976744186,"Q"
"8149","17",2019,11.4006976744186,"Q"
"8150","17",2019,11.4006976744186,"Q"
"8151","17",2019,11.4006976744186,"Q"
"8152","17",2019,11.4006976744186,"Q"
"8153","17",2019,11.4006976744186,"Q"
"8154","17",2019,11.4006976744186,"Q"
"8155","17",2019,11.4006976744186,"Q"
"8156","17",2019,11.4006976744186,"Q"
"8157","17",2019,11.4006976744186,"Q"
"8158","17",2019,11.4006976744186,"Q"
"8159","17",2019,11.4006976744186,"Q"
"8160","17",2019,11.4006976744186,"Q"
"8161","17",2019,11.4006976744186,"Q"
"8162","17",2019,11.4006976744186,"Q"
"8163","17",2019,11.4006976744186,"Q"
"8164","17",2019,11.4006976744186,"Q"
"8165","17",2019,11.4006976744186,"Q"
"8166","17",2019,11.4006976744186,"Q"
"8167","17",2019,11.4006976744186,"Q"
"8168","17",2019,11.4006976744186,"Q"
"8169","17",2019,11.4006976744186,"Q"
"8170","17",2019,11.4006976744186,"Q"
"8171","17",2019,11.4006976744186,"Q"
"8172","17",2019,11.4006976744186,"Q"
"8173","17",2019,11.4006976744186,"Q"
"8174","17",2019,11.4006976744186,"Q"
"8175","17",2019,11.4006976744186,"Q"
"8176","17",2019,11.4006976744186,"Q"
"8177","17",2019,11.4006976744186,"Q"
"8178","17",2019,11.4006976744186,"Q"
"8179","17",2019,11.4006976744186,"Q"
"8180","17",2019,11.4006976744186,"Q"
"8181","17",2019,11.4006976744186,"Q"
"8182","17",2019,11.4006976744186,"Q"
"8183","17",2019,11.4006976744186,"Q"
"8184","17",2019,11.4006976744186,"Q"
"8185","17",2019,11.4006976744186,"Q"
"8186","18",2015,94.4805,"G"
"8187","18",2015,94.4805,"G"
"8188","18",2015,94.4805,"G"
"8189","18",2015,94.4805,"G"
"8190","18",2015,94.4805,"G"
"8191","18",2015,94.4805,"G"
"8192","18",2015,94.4805,"G"
"8193","18",2015,94.4805,"G"
"8194","18",2015,94.4805,"G"
"8195","18",2015,94.4805,"G"
"8196","18",2015,94.4805,"G"
"8197","18",2015,94.4805,"G"
"8198","18",2015,94.4805,"G"
"8199","18",2015,94.4805,"G"
"8200","18",2015,94.4805,"G"
"8201","18",2015,94.4805,"G"
"8202","18",2015,94.4805,"G"
"8203","18",2015,94.4805,"G"
"8204","18",2015,94.4805,"G"
"8205","18",2015,94.4805,"G"
"8206","18",2015,94.4805,"G"
"8207","18",2015,94.4805,"G"
"8208","18",2015,94.4805,"G"
"8209","18",2015,94.4805,"G"
"8210","18",2015,94.4805,"G"
"8211","18",2015,94.4805,"G"
"8212","18",2015,94.4805,"G"
"8213","18",2015,94.4805,"G"
"8214","18",2015,94.4805,"G"
"8215","18",2015,94.4805,"G"
"8216","18",2015,94.4805,"G"
"8217","18",2015,94.4805,"G"
"8218","18",2015,94.4805,"G"
"8219","18",2015,94.4805,"G"
"8220","18",2015,94.4805,"G"
"8221","18",2015,94.4805,"G"
"8222","18",2015,94.4805,"G"
"8223","18",2015,94.4805,"G"
"8224","18",2015,94.4805,"G"
"8225","18",2015,94.4805,"G"
"8226","18",2016,96.11225,"G"
"8227","18",2016,96.11225,"G"
"8228","18",2016,96.11225,"G"
"8229","18",2016,96.11225,"G"
"8230","18",2016,96.11225,"G"
"8231","18",2016,96.11225,"G"
"8232","18",2016,96.11225,"G"
"8233","18",2016,96.11225,"G"
"8234","18",2016,96.11225,"G"
"8235","18",2016,96.11225,"G"
"8236","18",2016,96.11225,"G"
"8237","18",2016,96.11225,"G"
"8238","18",2016,96.11225,"G"
"8239","18",2016,96.11225,"G"
"8240","18",2016,96.11225,"G"
"8241","18",2016,96.11225,"G"
"8242","18",2016,96.11225,"G"
"8243","18",2016,96.11225,"G"
"8244","18",2016,96.11225,"G"
"8245","18",2016,96.11225,"G"
"8246","18",2016,96.11225,"G"
"8247","18",2016,96.11225,"G"
"8248","18",2016,96.11225,"G"
"8249","18",2016,96.11225,"G"
"8250","18",2016,96.11225,"G"
"8251","18",2016,96.11225,"G"
"8252","18",2016,96.11225,"G"
"8253","18",2016,96.11225,"G"
"8254","18",2016,96.11225,"G"
"8255","18",2016,96.11225,"G"
"8256","18",2016,96.11225,"G"
"8257","18",2016,96.11225,"G"
"8258","18",2016,96.11225,"G"
"8259","18",2016,96.11225,"G"
"8260","18",2016,96.11225,"G"
"8261","18",2016,96.11225,"G"
"8262","18",2016,96.11225,"G"
"8263","18",2016,96.11225,"G"
"8264","18",2016,96.11225,"G"
"8265","18",2016,96.11225,"G"
"8266","18",2017,43.165,"G"
"8267","18",2017,43.165,"G"
"8268","18",2017,43.165,"G"
"8269","18",2017,43.165,"G"
"8270","18",2017,43.165,"G"
"8271","18",2017,43.165,"G"
"8272","18",2017,43.165,"G"
"8273","18",2017,43.165,"G"
"8274","18",2017,43.165,"G"
"8275","18",2017,43.165,"G"
"8276","18",2017,43.165,"G"
"8277","18",2017,43.165,"G"
"8278","18",2017,43.165,"G"
"8279","18",2017,43.165,"G"
"8280","18",2017,43.165,"G"
"8281","18",2017,43.165,"G"
"8282","18",2017,43.165,"G"
"8283","18",2017,43.165,"G"
"8284","18",2017,43.165,"G"
"8285","18",2017,43.165,"G"
"8286","18",2017,43.165,"G"
"8287","18",2017,43.165,"G"
"8288","18",2017,43.165,"G"
"8289","18",2017,43.165,"G"
"8290","18",2017,43.165,"G"
"8291","18",2017,43.165,"G"
"8292","18",2017,43.165,"G"
"8293","18",2017,43.165,"G"
"8294","18",2017,43.165,"G"
"8295","18",2017,43.165,"G"
"8296","18",2017,43.165,"G"
"8297","18",2017,43.165,"G"
"8298","18",2017,43.165,"G"
"8299","18",2017,43.165,"G"
"8300","18",2017,43.165,"G"
"8301","18",2017,43.165,"G"
"8302","18",2017,43.165,"G"
"8303","18",2017,43.165,"G"
"8304","18",2017,43.165,"G"
"8305","18",2017,43.165,"G"
"8306","18",2018,38.95825,"G"
"8307","18",2018,38.95825,"G"
"8308","18",2018,38.95825,"G"
"8309","18",2018,38.95825,"G"
"8310","18",2018,38.95825,"G"
"8311","18",2018,38.95825,"G"
"8312","18",2018,38.95825,"G"
"8313","18",2018,38.95825,"G"
"8314","18",2018,38.95825,"G"
"8315","18",2018,38.95825,"G"
"8316","18",2018,38.95825,"G"
"8317","18",2018,38.95825,"G"
"8318","18",2018,38.95825,"G"
"8319","18",2018,38.95825,"G"
"8320","18",2018,38.95825,"G"
"8321","18",2018,38.95825,"G"
"8322","18",2018,38.95825,"G"
"8323","18",2018,38.95825,"G"
"8324","18",2018,38.95825,"G"
"8325","18",2018,38.95825,"G"
"8326","18",2018,38.95825,"G"
"8327","18",2018,38.95825,"G"
"8328","18",2018,38.95825,"G"
"8329","18",2018,38.95825,"G"
"8330","18",2018,38.95825,"G"
"8331","18",2018,38.95825,"G"
"8332","18",2018,38.95825,"G"
"8333","18",2018,38.95825,"G"
"8334","18",2018,38.95825,"G"
"8335","18",2018,38.95825,"G"
"8336","18",2018,38.95825,"G"
"8337","18",2018,38.95825,"G"
"8338","18",2018,38.95825,"G"
"8339","18",2018,38.95825,"G"
"8340","18",2018,38.95825,"G"
"8341","18",2018,38.95825,"G"
"8342","18",2018,38.95825,"G"
"8343","18",2018,38.95825,"G"
"8344","18",2018,38.95825,"G"
"8345","18",2018,38.95825,"G"
"8346","18",2019,20.545,"G"
"8347","18",2019,20.545,"G"
"8348","18",2019,20.545,"G"
"8349","18",2019,20.545,"G"
"8350","18",2019,20.545,"G"
"8351","18",2019,20.545,"G"
"8352","18",2019,20.545,"G"
"8353","18",2019,20.545,"G"
"8354","18",2019,20.545,"G"
"8355","18",2019,20.545,"G"
"8356","18",2019,20.545,"G"
"8357","18",2019,20.545,"G"
"8358","18",2019,20.545,"G"
"8359","18",2019,20.545,"G"
"8360","18",2019,20.545,"G"
"8361","18",2019,20.545,"G"
"8362","18",2019,20.545,"G"
"8363","18",2019,20.545,"G"
"8364","18",2019,20.545,"G"
"8365","18",2019,20.545,"G"
"8366","18",2019,20.545,"G"
"8367","18",2019,20.545,"G"
"8368","18",2019,20.545,"G"
"8369","18",2019,20.545,"G"
"8370","18",2019,20.545,"G"
"8371","18",2019,20.545,"G"
"8372","18",2019,20.545,"G"
"8373","18",2019,20.545,"G"
"8374","18",2019,20.545,"G"
"8375","18",2019,20.545,"G"
"8376","18",2019,20.545,"G"
"8377","18",2019,20.545,"G"
"8378","18",2019,20.545,"G"
"8379","18",2019,20.545,"G"
"8380","18",2019,20.545,"G"
"8381","18",2019,20.545,"G"
"8382","18",2019,20.545,"G"
"8383","18",2019,20.545,"G"
"8384","18",2019,20.545,"G"
"8385","18",2019,20.545,"G"
"8386","19",2015,126.884666666667,"G"
"8387","19",2015,126.884666666667,"G"
"8388","19",2015,126.884666666667,"G"
"8389","19",2015,126.884666666667,"G"
"8390","19",2015,126.884666666667,"G"
"8391","19",2015,126.884666666667,"G"
"8392","19",2015,126.884666666667,"G"
"8393","19",2015,126.884666666667,"G"
"8394","19",2015,126.884666666667,"G"
"8395","19",2015,126.884666666667,"G"
"8396","19",2015,126.884666666667,"G"
"8397","19",2015,126.884666666667,"G"
"8398","19",2015,126.884666666667,"G"
"8399","19",2015,126.884666666667,"G"
"8400","19",2015,126.884666666667,"G"
"8401","19",2015,126.884666666667,"G"
"8402","19",2015,126.884666666667,"G"
"8403","19",2015,126.884666666667,"G"
"8404","19",2015,126.884666666667,"G"
"8405","19",2015,126.884666666667,"G"
"8406","19",2015,126.884666666667,"G"
"8407","19",2015,126.884666666667,"G"
"8408","19",2015,126.884666666667,"G"
"8409","19",2015,126.884666666667,"G"
"8410","19",2015,126.884666666667,"G"
"8411","19",2015,126.884666666667,"G"
"8412","19",2015,126.884666666667,"G"
"8413","19",2015,126.884666666667,"G"
"8414","19",2015,126.884666666667,"G"
"8415","19",2015,126.884666666667,"G"
"8416","19",2015,126.884666666667,"G"
"8417","19",2015,126.884666666667,"G"
"8418","19",2015,126.884666666667,"G"
"8419","19",2015,126.884666666667,"G"
"8420","19",2015,126.884666666667,"G"
"8421","19",2015,126.884666666667,"G"
"8422","19",2015,126.884666666667,"G"
"8423","19",2015,126.884666666667,"G"
"8424","19",2015,126.884666666667,"G"
"8425","19",2015,126.884666666667,"G"
"8426","19",2015,126.884666666667,"G"
"8427","19",2015,126.884666666667,"G"
"8428","19",2015,126.884666666667,"G"
"8429","19",2015,126.884666666667,"G"
"8430","19",2015,126.884666666667,"G"
"8431","19",2016,83.2437777777778,"G"
"8432","19",2016,83.2437777777778,"G"
"8433","19",2016,83.2437777777778,"G"
"8434","19",2016,83.2437777777778,"G"
"8435","19",2016,83.2437777777778,"G"
"8436","19",2016,83.2437777777778,"G"
"8437","19",2016,83.2437777777778,"G"
"8438","19",2016,83.2437777777778,"G"
"8439","19",2016,83.2437777777778,"G"
"8440","19",2016,83.2437777777778,"G"
"8441","19",2016,83.2437777777778,"G"
"8442","19",2016,83.2437777777778,"G"
"8443","19",2016,83.2437777777778,"G"
"8444","19",2016,83.2437777777778,"G"
"8445","19",2016,83.2437777777778,"G"
"8446","19",2016,83.2437777777778,"G"
"8447","19",2016,83.2437777777778,"G"
"8448","19",2016,83.2437777777778,"G"
"8449","19",2016,83.2437777777778,"G"
"8450","19",2016,83.2437777777778,"G"
"8451","19",2016,83.2437777777778,"G"
"8452","19",2016,83.2437777777778,"G"
"8453","19",2016,83.2437777777778,"G"
"8454","19",2016,83.2437777777778,"G"
"8455","19",2016,83.2437777777778,"G"
"8456","19",2016,83.2437777777778,"G"
"8457","19",2016,83.2437777777778,"G"
"8458","19",2016,83.2437777777778,"G"
"8459","19",2016,83.2437777777778,"G"
"8460","19",2016,83.2437777777778,"G"
"8461","19",2016,83.2437777777778,"G"
"8462","19",2016,83.2437777777778,"G"
"8463","19",2016,83.2437777777778,"G"
"8464","19",2016,83.2437777777778,"G"
"8465","19",2016,83.2437777777778,"G"
"8466","19",2016,83.2437777777778,"G"
"8467","19",2016,83.2437777777778,"G"
"8468","19",2016,83.2437777777778,"G"
"8469","19",2016,83.2437777777778,"G"
"8470","19",2016,83.2437777777778,"G"
"8471","19",2016,83.2437777777778,"G"
"8472","19",2016,83.2437777777778,"G"
"8473","19",2016,83.2437777777778,"G"
"8474","19",2016,83.2437777777778,"G"
"8475","19",2016,83.2437777777778,"G"
"8476","19",2017,59.1917777777778,"G"
"8477","19",2017,59.1917777777778,"G"
"8478","19",2017,59.1917777777778,"G"
"8479","19",2017,59.1917777777778,"G"
"8480","19",2017,59.1917777777778,"G"
"8481","19",2017,59.1917777777778,"G"
"8482","19",2017,59.1917777777778,"G"
"8483","19",2017,59.1917777777778,"G"
"8484","19",2017,59.1917777777778,"G"
"8485","19",2017,59.1917777777778,"G"
"8486","19",2017,59.1917777777778,"G"
"8487","19",2017,59.1917777777778,"G"
"8488","19",2017,59.1917777777778,"G"
"8489","19",2017,59.1917777777778,"G"
"8490","19",2017,59.1917777777778,"G"
"8491","19",2017,59.1917777777778,"G"
"8492","19",2017,59.1917777777778,"G"
"8493","19",2017,59.1917777777778,"G"
"8494","19",2017,59.1917777777778,"G"
"8495","19",2017,59.1917777777778,"G"
"8496","19",2017,59.1917777777778,"G"
"8497","19",2017,59.1917777777778,"G"
"8498","19",2017,59.1917777777778,"G"
"8499","19",2017,59.1917777777778,"G"
"8500","19",2017,59.1917777777778,"G"
"8501","19",2017,59.1917777777778,"G"
"8502","19",2017,59.1917777777778,"G"
"8503","19",2017,59.1917777777778,"G"
"8504","19",2017,59.1917777777778,"G"
"8505","19",2017,59.1917777777778,"G"
"8506","19",2017,59.1917777777778,"G"
"8507","19",2017,59.1917777777778,"G"
"8508","19",2017,59.1917777777778,"G"
"8509","19",2017,59.1917777777778,"G"
"8510","19",2017,59.1917777777778,"G"
"8511","19",2017,59.1917777777778,"G"
"8512","19",2017,59.1917777777778,"G"
"8513","19",2017,59.1917777777778,"G"
"8514","19",2017,59.1917777777778,"G"
"8515","19",2017,59.1917777777778,"G"
"8516","19",2017,59.1917777777778,"G"
"8517","19",2017,59.1917777777778,"G"
"8518","19",2017,59.1917777777778,"G"
"8519","19",2017,59.1917777777778,"G"
"8520","19",2017,59.1917777777778,"G"
"8521","19",2018,49.4915555555556,"G"
"8522","19",2018,49.4915555555556,"G"
"8523","19",2018,49.4915555555556,"G"
"8524","19",2018,49.4915555555556,"G"
"8525","19",2018,49.4915555555556,"G"
"8526","19",2018,49.4915555555556,"G"
"8527","19",2018,49.4915555555556,"G"
"8528","19",2018,49.4915555555556,"G"
"8529","19",2018,49.4915555555556,"G"
"8530","19",2018,49.4915555555556,"G"
"8531","19",2018,49.4915555555556,"G"
"8532","19",2018,49.4915555555556,"G"
"8533","19",2018,49.4915555555556,"G"
"8534","19",2018,49.4915555555556,"G"
"8535","19",2018,49.4915555555556,"G"
"8536","19",2018,49.4915555555556,"G"
"8537","19",2018,49.4915555555556,"G"
"8538","19",2018,49.4915555555556,"G"
"8539","19",2018,49.4915555555556,"G"
"8540","19",2018,49.4915555555556,"G"
"8541","19",2018,49.4915555555556,"G"
"8542","19",2018,49.4915555555556,"G"
"8543","19",2018,49.4915555555556,"G"
"8544","19",2018,49.4915555555556,"G"
"8545","19",2018,49.4915555555556,"G"
"8546","19",2018,49.4915555555556,"G"
"8547","19",2018,49.4915555555556,"G"
"8548","19",2018,49.4915555555556,"G"
"8549","19",2018,49.4915555555556,"G"
"8550","19",2018,49.4915555555556,"G"
"8551","19",2018,49.4915555555556,"G"
"8552","19",2018,49.4915555555556,"G"
"8553","19",2018,49.4915555555556,"G"
"8554","19",2018,49.4915555555556,"G"
"8555","19",2018,49.4915555555556,"G"
"8556","19",2018,49.4915555555556,"G"
"8557","19",2018,49.4915555555556,"G"
"8558","19",2018,49.4915555555556,"G"
"8559","19",2018,49.4915555555556,"G"
"8560","19",2018,49.4915555555556,"G"
"8561","19",2018,49.4915555555556,"G"
"8562","19",2018,49.4915555555556,"G"
"8563","19",2018,49.4915555555556,"G"
"8564","19",2018,49.4915555555556,"G"
"8565","19",2018,49.4915555555556,"G"
"8566","19",2019,16.8835555555556,"G"
"8567","19",2019,16.8835555555556,"G"
"8568","19",2019,16.8835555555556,"G"
"8569","19",2019,16.8835555555556,"G"
"8570","19",2019,16.8835555555556,"G"
"8571","19",2019,16.8835555555556,"G"
"8572","19",2019,16.8835555555556,"G"
"8573","19",2019,16.8835555555556,"G"
"8574","19",2019,16.8835555555556,"G"
"8575","19",2019,16.8835555555556,"G"
"8576","19",2019,16.8835555555556,"G"
"8577","19",2019,16.8835555555556,"G"
"8578","19",2019,16.8835555555556,"G"
"8579","19",2019,16.8835555555556,"G"
"8580","19",2019,16.8835555555556,"G"
"8581","19",2019,16.8835555555556,"G"
"8582","19",2019,16.8835555555556,"G"
"8583","19",2019,16.8835555555556,"G"
"8584","19",2019,16.8835555555556,"G"
"8585","19",2019,16.8835555555556,"G"
"8586","19",2019,16.8835555555556,"G"
"8587","19",2019,16.8835555555556,"G"
"8588","19",2019,16.8835555555556,"G"
"8589","19",2019,16.8835555555556,"G"
"8590","19",2019,16.8835555555556,"G"
"8591","19",2019,16.8835555555556,"G"
"8592","19",2019,16.8835555555556,"G"
"8593","19",2019,16.8835555555556,"G"
"8594","19",2019,16.8835555555556,"G"
"8595","19",2019,16.8835555555556,"G"
"8596","19",2019,16.8835555555556,"G"
"8597","19",2019,16.8835555555556,"G"
"8598","19",2019,16.8835555555556,"G"
"8599","19",2019,16.8835555555556,"G"
"8600","19",2019,16.8835555555556,"G"
"8601","19",2019,16.8835555555556,"G"
"8602","19",2019,16.8835555555556,"G"
"8603","19",2019,16.8835555555556,"G"
"8604","19",2019,16.8835555555556,"G"
"8605","19",2019,16.8835555555556,"G"
"8606","19",2019,16.8835555555556,"G"
"8607","19",2019,16.8835555555556,"G"
"8608","19",2019,16.8835555555556,"G"
"8609","19",2019,16.8835555555556,"G"
"8610","19",2019,16.8835555555556,"G"
"8611","20",2015,175.333846153846,"G"
"8612","20",2015,175.333846153846,"G"
"8613","20",2015,175.333846153846,"G"
"8614","20",2015,175.333846153846,"G"
"8615","20",2015,175.333846153846,"G"
"8616","20",2015,175.333846153846,"G"
"8617","20",2015,175.333846153846,"G"
"8618","20",2015,175.333846153846,"G"
"8619","20",2015,175.333846153846,"G"
"8620","20",2015,175.333846153846,"G"
"8621","20",2015,175.333846153846,"G"
"8622","20",2015,175.333846153846,"G"
"8623","20",2015,175.333846153846,"G"
"8624","20",2015,175.333846153846,"G"
"8625","20",2015,175.333846153846,"G"
"8626","20",2015,175.333846153846,"G"
"8627","20",2015,175.333846153846,"G"
"8628","20",2015,175.333846153846,"G"
"8629","20",2015,175.333846153846,"G"
"8630","20",2015,175.333846153846,"G"
"8631","20",2015,175.333846153846,"G"
"8632","20",2015,175.333846153846,"G"
"8633","20",2015,175.333846153846,"G"
"8634","20",2015,175.333846153846,"G"
"8635","20",2015,175.333846153846,"G"
"8636","20",2015,175.333846153846,"G"
"8637","20",2016,129.757692307692,"G"
"8638","20",2016,129.757692307692,"G"
"8639","20",2016,129.757692307692,"G"
"8640","20",2016,129.757692307692,"G"
"8641","20",2016,129.757692307692,"G"
"8642","20",2016,129.757692307692,"G"
"8643","20",2016,129.757692307692,"G"
"8644","20",2016,129.757692307692,"G"
"8645","20",2016,129.757692307692,"G"
"8646","20",2016,129.757692307692,"G"
"8647","20",2016,129.757692307692,"G"
"8648","20",2016,129.757692307692,"G"
"8649","20",2016,129.757692307692,"G"
"8650","20",2016,129.757692307692,"G"
"8651","20",2016,129.757692307692,"G"
"8652","20",2016,129.757692307692,"G"
"8653","20",2016,129.757692307692,"G"
"8654","20",2016,129.757692307692,"G"
"8655","20",2016,129.757692307692,"G"
"8656","20",2016,129.757692307692,"G"
"8657","20",2016,129.757692307692,"G"
